152.400000, 0.362040
153.000000, 0.360595
153.600000, 0.359155
154.200000, 0.357722
154.800000, 0.356294
155.400000, 0.354871
156.000000, 0.353455
156.600000, 0.352044
157.200000, 0.350638
157.800000, 0.349239
158.400000, 0.347844
159.000000, 0.346456
159.600000, 0.345073
160.200000, 0.343695
160.800000, 0.342323
161.400000, 0.340957
162.000000, 0.339596
162.600000, 0.338240
163.200000, 0.336890
163.800000, 0.335545
164.400000, 0.334205
165.000000, 0.332871
165.600000, 0.331542
166.200000, 0.330219
166.800000, 0.328900
167.400000, 0.327588
168.000000, 0.326280
168.600000, 0.324977
169.200000, 0.323680
169.800000, 0.322388
170.400000, 0.321101
171.000000, 0.319819
171.600000, 0.318542
172.200000, 0.317271
172.800000, 0.316004
173.400000, 0.314743
174.000000, 0.313486
174.600000, 0.312235
175.200000, 0.310988
175.800000, 0.309747
176.400000, 0.308510
177.000000, 0.307279
177.600000, 0.306052
178.200000, 0.304830
178.800000, 0.303613
179.400000, 0.302401
180.000000, 0.301194
180.600000, 0.299992
181.200000, 0.298794
181.800000, 0.297601
182.400000, 0.296413
183.000000, 0.295230
183.600000, 0.294052
184.200000, 0.292878
184.800000, 0.291709
185.400000, 0.290544
186.000000, 0.289384
186.600000, 0.288229
187.200000, 0.287078
187.800000, 0.285932
188.400000, 0.284791
189.000000, 0.283654
189.600000, 0.282522
190.200000, 0.281394
190.800000, 0.280271
191.400000, 0.279152
192.000000, 0.278037
192.600000, 0.276927
193.200000, 0.275822
193.800000, 0.274721
194.400000, 0.273624
195.000000, 0.272532
195.600000, 0.271444
196.200000, 0.270360
196.800000, 0.269281
197.400000, 0.268206
198.000000, 0.267135
198.600000, 0.266069
199.200000, 0.265007
199.800000, 0.263949
200.400000, 0.262895
201.000000, 0.261846
201.600000, 0.260800
202.200000, 0.259759
202.800000, 0.258722
203.400000, 0.257689
204.000000, 0.256661
204.600000, 0.255636
205.200000, 0.254616
205.800000, 0.253599
206.400000, 0.252587
207.000000, 0.251579
207.600000, 0.250574
208.200000, 0.249574
208.800000, 0.248578
209.400000, 0.247585
210.000000, 0.246597
210.600000, 0.245613
211.200000, 0.244632
211.800000, 0.243655
212.400000, 0.242683
213.000000, 0.241714
213.600000, 0.240749
214.200000, 0.239788
214.800000, 0.238831
215.400000, 0.237877
216.000000, 0.236928
216.600000, 0.235982
217.200000, 0.235040
217.800000, 0.234102
218.400000, 0.233167
219.000000, 0.232236
219.600000, 0.231309
